timestamp,gpu_utilization_pct,power_draw_w,memory_used_mib,memory_total_mib
2026-09-21T08:40:13.374852+00:00,100.0,294.27,30085.0,49140.0
2026-09-21T08:40:14.396998+00:00,100.0,297.79,30085.0,49140.0
2026-09-21T08:40:15.418863+00:00,100.0,298.42,30085.0,49140.0
2026-09-21T08:40:16.442162+00:00,100.0,292.78,30085.0,49140.0
2026-09-21T08:40:17.464422+00:00,100.0,299.7,30085.0,49140.0
2026-09-21T08:40:18.486857+00:00,100.0,298.99,30085.0,49140.0
2026-09-21T08:40:19.509038+00:00,100.0,294.14,30085.0,49140.0
2026-09-21T08:40:20.530972+00:00,100.0,298.68,30085.0,49140.0
2026-09-21T08:40:21.553020+00:00,100.0,299.43,30085.0,49140.0
2026-09-21T08:40:22.574474+00:00,93.0,291.34,30085.0,49140.0
2026-09-21T08:40:23.595703+00:00,100.0,299.48,30085.0,49140.0
2026-09-21T08:40:24.618254+00:00,100.0,299.47,30085.0,49140.0
2026-09-21T08:40:25.640267+00:00,73.0,292.38,30085.0,49140.0
2026-09-21T08:40:26.662818+00:00,100.0,299.75,30085.0,49140.0
2026-09-21T08:40:27.684773+00:00,100.0,299.82,30085.0,49140.0
2026-09-21T08:40:28.706653+00:00,100.0,292.35,30085.0,49140.0
2026-09-21T08:40:29.728811+00:00,100.0,293.04,30085.0,49140.0
2026-09-21T08:40:30.751322+00:00,100.0,297.83,30085.0,49140.0
2026-09-21T08:40:31.773703+00:00,100.0,299.11,30085.0,49140.0
2026-09-21T08:40:32.796836+00:00,100.0,296.49,30085.0,49140.0
2026-09-21T08:40:33.820205+00:00,100.0,298.52,30085.0,49140.0
2026-09-21T08:40:34.844324+00:00,100.0,298.16,30085.0,49140.0
2026-09-21T08:40:35.867495+00:00,100.0,294.24,30085.0,49140.0
2026-09-21T08:40:36.889694+00:00,100.0,299.87,30085.0,49140.0
2026-09-21T08:40:37.913019+00:00,100.0,299.49,30085.0,49140.0
2026-09-21T08:40:38.935714+00:00,100.0,292.02,30085.0,49140.0
2026-09-21T08:40:39.956893+00:00,100.0,299.83,30085.0,49140.0
2026-09-21T08:40:40.979221+00:00,100.0,299.27,30085.0,49140.0
2026-09-21T08:40:42.001079+00:00,100.0,293.58,30085.0,49140.0
2026-09-21T08:40:43.022828+00:00,100.0,299.6,30085.0,49140.0
2026-09-21T08:40:44.046396+00:00,100.0,299.55,30085.0,49140.0
2026-09-21T08:40:45.069036+00:00,58.0,286.48,30085.0,49140.0
2026-09-21T08:40:46.091011+00:00,100.0,299.06,30085.0,49140.0
2026-09-21T08:40:47.113918+00:00,100.0,299.14,30085.0,49140.0
2026-09-21T08:40:48.136943+00:00,100.0,298.85,30085.0,49140.0
2026-09-21T08:40:49.159092+00:00,100.0,294.4,30085.0,49140.0
2026-09-21T08:40:50.181587+00:00,100.0,298.53,30085.0,49140.0
2026-09-21T08:40:51.203404+00:00,100.0,298.81,30085.0,49140.0
2026-09-21T08:40:52.226671+00:00,100.0,290.22,30085.0,49140.0
2026-09-21T08:40:53.249291+00:00,100.0,298.66,30085.0,49140.0
2026-09-21T08:40:54.271822+00:00,100.0,298.88,30085.0,49140.0
2026-09-21T08:40:55.294739+00:00,69.0,292.52,30085.0,49140.0
2026-09-21T08:40:56.317719+00:00,100.0,299.15,30085.0,49140.0
2026-09-21T08:40:57.340491+00:00,100.0,299.01,30085.0,49140.0
2026-09-21T08:40:58.362559+00:00,100.0,298.97,30085.0,49140.0
2026-09-21T08:40:59.385328+00:00,100.0,292.31,30085.0,49140.0
2026-09-21T08:41:00.407265+00:00,100.0,297.07,30085.0,49140.0
2026-09-21T08:41:01.429203+00:00,100.0,298.05,30085.0,49140.0
2026-09-21T08:41:02.450756+00:00,100.0,293.09,30085.0,49140.0
2026-09-21T08:41:03.472693+00:00,100.0,298.59,30085.0,49140.0
2026-09-21T08:41:04.495306+00:00,100.0,298.72,30085.0,49140.0
2026-09-21T08:41:05.517586+00:00,97.0,293.58,30085.0,49140.0
2026-09-21T08:41:06.539965+00:00,100.0,298.69,30085.0,49140.0
2026-09-21T08:41:07.563001+00:00,100.0,299.16,30085.0,49140.0
2026-09-21T08:41:08.586534+00:00,62.0,289.9,30085.0,49140.0
2026-09-21T08:41:09.608401+00:00,100.0,297.73,30085.0,49140.0
2026-09-21T08:41:10.629918+00:00,100.0,298.69,30085.0,49140.0
2026-09-21T08:41:11.652683+00:00,100.0,299.16,30085.0,49140.0
2026-09-21T08:41:12.674654+00:00,100.0,295.27,30085.0,49140.0
2026-09-21T08:41:13.696868+00:00,100.0,297.6,30085.0,49140.0
2026-09-21T08:41:14.718772+00:00,100.0,299.02,30085.0,49140.0
2026-09-21T08:41:15.740182+00:00,100.0,290.65,30085.0,49140.0
2026-09-21T08:41:16.765294+00:00,100.0,299.48,30085.0,49140.0
2026-09-21T08:41:17.786908+00:00,100.0,299.65,30085.0,49140.0
2026-09-21T08:41:18.809347+00:00,45.0,280.62,30085.0,49140.0
2026-09-21T08:41:19.832721+00:00,100.0,299.88,30085.0,49140.0
2026-09-21T08:41:20.855011+00:00,100.0,298.94,30085.0,49140.0
2026-09-21T08:41:21.877264+00:00,100.0,299.0,30085.0,49140.0
2026-09-21T08:41:22.899766+00:00,100.0,287.81,30085.0,49140.0
2026-09-21T08:41:23.923807+00:00,100.0,299.36,30085.0,49140.0
2026-09-21T08:41:24.947238+00:00,100.0,299.48,30085.0,49140.0
2026-09-21T08:41:25.969944+00:00,100.0,280.28,30085.0,49140.0
2026-09-21T08:41:26.993649+00:00,100.0,299.1,30085.0,49140.0
2026-09-21T08:41:28.016332+00:00,100.0,299.05,30085.0,49140.0
2026-09-21T08:41:29.039397+00:00,90.0,296.26,30085.0,49140.0
2026-09-21T08:41:30.061733+00:00,100.0,288.24,30085.0,49140.0
2026-09-21T08:41:31.082872+00:00,100.0,297.92,30085.0,49140.0
2026-09-21T08:41:32.104416+00:00,100.0,298.39,30085.0,49140.0
2026-09-21T08:41:33.126886+00:00,100.0,285.45,30085.0,49140.0
2026-09-21T08:41:34.148481+00:00,100.0,299.11,30085.0,49140.0
2026-09-21T08:41:35.170594+00:00,100.0,299.6,30085.0,49140.0
2026-09-21T08:41:36.191885+00:00,14.0,259.18,30085.0,49140.0
2026-09-21T08:41:37.215286+00:00,100.0,291.85,30085.0,49140.0
2026-09-21T08:41:38.237373+00:00,100.0,298.8,30085.0,49140.0
2026-09-21T08:41:39.260553+00:00,100.0,298.41,30085.0,49140.0
2026-09-21T08:41:40.282586+00:00,100.0,268.32,30085.0,49140.0
2026-09-21T08:41:41.304451+00:00,100.0,299.47,30085.0,49140.0
2026-09-21T08:41:42.327296+00:00,100.0,299.39,30085.0,49140.0
2026-09-21T08:41:43.349080+00:00,94.0,284.25,30085.0,49140.0
2026-09-21T08:41:44.370267+00:00,100.0,299.44,30085.0,49140.0
2026-09-21T08:41:45.391902+00:00,100.0,298.69,30085.0,49140.0
2026-09-21T08:41:46.414779+00:00,100.0,298.74,30085.0,49140.0
2026-09-21T08:41:47.436164+00:00,0.0,185.83,30085.0,49140.0
2026-09-21T08:41:48.458169+00:00,0.0,156.27,30085.0,49140.0
2026-09-21T08:41:49.479500+00:00,0.0,129.02,30085.0,49140.0
2026-09-21T08:41:50.501543+00:00,0.0,123.57,30085.0,49140.0
2026-09-21T08:41:51.523287+00:00,0.0,117.93,30085.0,49140.0
2026-09-21T08:41:52.545278+00:00,0.0,117.16,30085.0,49140.0
2026-09-21T08:41:53.567475+00:00,0.0,115.38,30085.0,49140.0
2026-09-21T08:41:54.590056+00:00,0.0,114.86,30085.0,49140.0
2026-09-21T08:41:55.611953+00:00,0.0,114.24,30085.0,49140.0
2026-09-21T08:41:56.634340+00:00,0.0,113.74,30085.0,49140.0
2026-09-21T08:41:57.657033+00:00,0.0,113.03,30085.0,49140.0
2026-09-21T08:41:58.678798+00:00,0.0,112.29,30085.0,49140.0
2026-09-21T08:41:59.700741+00:00,0.0,111.79,30085.0,49140.0
2026-09-21T08:42:00.724249+00:00,0.0,111.46,30085.0,49140.0
2026-09-21T08:42:01.746496+00:00,0.0,110.94,30085.0,49140.0
2026-09-21T08:42:02.768844+00:00,0.0,110.48,30085.0,49140.0
2026-09-21T08:42:03.789513+00:00,0.0,104.58,30085.0,49140.0
2026-09-21T08:42:04.811667+00:00,0.0,73.2,30085.0,49140.0
2026-09-21T08:42:05.834645+00:00,0.0,46.85,30085.0,49140.0
2026-09-21T08:42:06.857360+00:00,0.0,45.99,30085.0,49140.0
2026-09-21T08:42:07.879344+00:00,0.0,45.72,30085.0,49140.0
2026-09-21T08:42:08.901616+00:00,0.0,45.5,30085.0,49140.0
